Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile
Ransomware,0,0,5,0,0,140,1,177,2,2,0,24,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,71,16,132,119,0,0,17,0,0,0,572,0,0,153,19,0,0,12,0,0,6,6,20,24,0,24,0,1,22,0,0,0
Ransomware,0,0,0,0,86,0,18,0,0,1,0,20,0,0,0,0,0,0,3,0,0,3,10,0,1,0,0,1,0,131,27,0,58,14,0,145,333,0,81,0,0,1,0,0,0,59,3,39,3,44,0,0,0,13,0,75,0,43,13,0,20,0,0,0
Ransomware,0,0,2,7,6,105,9,21,0,0,5,0,137,0,0,0,0,1,0,0,891,5,21,0,3,0,0,0,5,0,0,0,0,3,0,0,0,137,85,0,0,0,71,0,0,46,10,0,3,0,0,0,6,6,0,18,5,0,21,0,0,0,0,0
Goodware,0,0,9,0,67,174,37,0,1,1,1,10,111,0,0,0,0,0,0,3,0,0,18,1,0,0,3,0,10,40,0,0,188,12,14,18,0,88,0,0,0,1,146,11,0,197,0,0,3,56,0,0,9,0,0,0,8,60,0,0,31,0,0,0
Goodware,0,0,17,12,0,269,8,0,0,0,0,2,0,0,0,0,0,0,2,0,100,0,19,1,3,0,1,0,0,0,0,0,81,0,95,0,442,61,104,0,0,0,0,17,0,123,23,26,5,42,0,0,0,0,0,20,8,79,5,0,0,0,0,0
Goodware,0,0,0,0,24,165,6,41,0,1,0,16,0,0,0,0,0,0,2,8,0,0,3,2,0,0,1,1,14,12,136,1,48,7,186,57,448,45,132,0,0,1,194,12,0,205,14,60,2,0,0,0,0,4,87,8,2,100,22,2,0,0,0,0
Ransomware,0,0,4,4,0,0,8,26,0,0,10,13,89,0,0,0,0,3,0,0,0,0,8,0,1,0,0,1,2,82,263,0,43,4,214,0,0,102,0,0,0,0,506,5,0,163,0,16,3,0,0,0,0,2,4,2,0,9,0,2,5,0,0,0
Goodware,0,0,6,29,49,210,10,0,2,1,3,13,0,0,0,0,0,2,4,0,291,0,11,0,4,0,0,0,2,0,295,0,0,18,56,192,206,19,0,0,0,0,0,0,0,0,37,0,3,60,0,0,14,6,33,32,4,79,27,2,6,0,0,0
Goodware,0,0,10,0,30,190,0,68,2,0,0,17,0,0,0,0,0,0,0,0,0,1,10,2,4,0,2,0,0,0,630,0,164,2,48,123,209,0,123,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,41,0,3,5,4,0,0,0,0
Ransomware,0,0,9,0,0,0,0,140,0,0,13,4,113,0,0,0,0,2,0,0,167,4,0,0,0,0,1,0,0,82,0,1,0,0,29,0,3,0,0,0,0,0,0,0,0,106,0,0,0,1,0,0,0,5,21,0,0,28,0,1,0,0,0,0
Ransomware,0,0,0,6,101,0,0,0,2,0,0,0,0,0,0,0,0,3,9,3,304,0,9,0,0,0,0,0,0,144,132,0,0,16,93,66,142,82,134,0,0,0,135,0,0,0,9,0,0,30,0,0,0,0,18,0,0,0,30,0,0,0,0,0
Ransomware,0,0,0,29,9,164,15,93,0,1,20,9,30,0,0,0,0,1,0,0,78,0,17,0,1,0,0,0,7,0,0,0,2,0,0,108,341,0,158,0,0,0,544,6,0,0,24,78,0,11,0,0,0,0,38,0,3,11,14,1,9,0,0,0
Ransomware,0,0,1,7,0,0,0,27,1,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,57,0,165,63,0,0,0,88,2,0,124,27,9,0,24,0,0,9,0,0,8,4,24,14,0,5,0,0,0
Ransomware,0,0,2,47,43,0,0,126,0,0,0,0,174,0,0,0,0,0,4,10,0,2,8,2,1,0,0,0,3,60,443,0,115,9,37,170,157,156,0,0,0,0,254,11,0,230,0,0,0,0,0,0,0,0,31,0,1,63,0,2,0,0,0,0
Ransomware,0,0,0,0,76,0,15,0,2,0,8,0,0,0,0,0,0,3,9,4,2,1,14,0,6,0,0,0,5,30,309,0,0,0,0,12,397,30,0,0,0,0,372,7,0,315,0,89,0,0,0,0,0,0,54,30,1,6,22,1,42,0,0,0
Ransomware,0,0,9,4,49,40,5,0,4,1,2,0,3,0,0,0,0,0,0,3,167,0,0,1,0,0,0,1,13,0,0,0,127,0,134,4,263,0,0,0,0,1,0,2,0,103,0,0,5,0,0,0,16,0,0,12,0,0,6,0,0,0,0,0
Goodware,0,0,0,0,20,227,17,238,4,0,0,0,78,0,0,0,0,1,5,9,0,0,14,1,1,8,6,0,3,165,282,0,81,14,148,0,519,87,233,0,0,0,367,16,0,168,13,46,2,21,0,0,16,3,56,0,0,85,26,2,0,0,0,0
Ransomware,0,0,3,0,0,141,1,90,1,1,0,22,0,0,0,0,0,2,6,2,1144,0,16,0,4,0,2,1,0,123,8,0,38,0,0,33,0,32,46,0,0,0,0,0,0,0,25,0,3,34,0,0,0,4,0,45,6,0,0,0,0,0,0,0
Goodware,0,0,11,5,2,185,6,81,0,0,0,9,15,0,0,0,0,0,4,6,0,5,0,0,6,0,0,0,8,260,339,0,102,0,0,17,467,133,225,0,0,0,0,2,0,0,0,35,1,15,0,0,4,0,18,67,0,36,0,4,5,0,0,0
Goodware,0,0,7,25,21,205,23,81,0,1,0,20,0,0,0,0,0,2,0,0,416,0,13,0,3,0,0,0,8,88,277,1,115,3,236,194,515,22,84,0,0,0,398,1,0,50,0,19,0,68,0,0,0,13,82,41,1,75,0,0,0,0,0,0
Ransomware,0,0,0,28,75,0,3,76,0,0,3,13,0,0,0,0,0,1,4,4,130,1,9,0,3,0,0,0,0,0,282,1,81,0,0,0,18,60,96,0,0,0,509,0,0,0,0,11,2,13,0,0,1,1,28,15,0,113,19,0,14,0,0,0
Goodware,0,0,7,10,0,0,29,86,1,0,0,2,49,0,0,0,0,0,0,0,0,0,13,1,7,0,0,0,1,319,409,1,82,12,0,119,298,0,194,0,0,0,553,6,0,0,11,71,0,31,0,0,18,6,0,56,4,92,11,1,32,0,0,0
Ransomware,0,0,0,6,0,4,0,9,2,1,10,0,46,0,0,0,0,3,0,0,878,3,4,0,2,0,0,2,0,48,5,0,0,0,0,39,191,0,151,0,0,0,112,0,0,12,1,27,0,14,0,0,0,4,20,0,0,0,15,1,14,0,0,0
Goodware,0,0,13,0,28,150,6,0,0,0,0,10,57,0,0,0,0,2,4,6,0,3,0,0,4,0,4,0,11,112,356,0,265,5,134,35,740,1,78,0,0,0,963,0,0,0,0,22,1,55,0,0,4,1,40,23,0,66,9,0,22,0,0,0
Goodware,0,0,6,20,0,84,0,0,2,1,15,15,90,0,0,0,0,0,0,7,747,5,14,0,6,0,0,0,0,310,0,0,0,15,277,68,343,48,107,0,0,0,0,7,0,231,30,25,4,0,0,0,0,10,51,51,0,71,17,4,20,0,0,0
Goodware,0,0,5,26,55,0,13,164,2,0,4,19,104,0,0,0,0,0,5,14,0,0,9,0,2,0,2,0,0,44,439,0,48,19,0,0,58,0,9,0,0,0,0,0,0,17,19,0,4,16,0,0,0,10,28,0,0,138,8,1,0,0,0,0
Ransomware,0,0,5,0,0,25,16,114,0,0,7,3,91,0,0,0,0,0,0,3,77,2,1,0,0,0,3,1,7,0,0,0,0,1,0,83,0,120,24,0,0,0,0,4,0,202,0,20,0,0,0,0,17,6,0,8,0,35,1,0,1,0,0,0
Ransomware,0,0,1,0,0,72,0,194,0,0,10,0,0,0,0,0,0,1,0,0,0,0,11,1,3,0,0,0,4,0,18,1,7,10,184,0,508,27,5,0,0,0,485,10,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ransomware,0,0,0,0,56,0,18,0,0,1,0,4,80,0,0,0,0,3,0,9,0,0,17,0,2,0,2,0,0,0,11,0,105,13,0,0,389,111,0,0,0,0,99,10,0,0,32,13,0,24,0,0,2,0,1,16,0,0,20,1,9,0,0,0
Ransomware,0,0,0,0,51,0,8,0,0,1,0,0,15,0,0,0,0,1,0,0,14,0,0,0,1,0,0,0,0,12,133,0,0,0,219,67,164,53,0,0,0,0,0,4,0,174,15,33,0,41,0,0,0,8,44,0,0,31,40,0,26,0,0,0
Goodware,0,0,0,23,0,151,0,38,3,0,7,15,99,0,0,0,0,1,0,7,255,2,0,2,4,0,0,0,2,0,175,0,45,12,101,29,371,69,219,0,0,0,0,4,0,134,25,4,0,48,0,0,14,5,29,4,7,83,23,0,23,0,0,0
Ransomware,0,0,0,0,0,0,4,0,0,0,0,2,52,0,0,0,0,1,0,0,130,2,0,0,5,0,0,1,0,108,2,0,17,10,0,148,614,113,0,0,0,0,319,14,0,27,15,0,3,6,0,0,12,2,0,35,0,0,5,1,6,0,0,0
Ransomware,0,0,8,16,27,55,12,39,0,0,0,0,0,0,0,0,0,1,0,0,75,0,21,0,1,0,0,0,0,285,0,0,0,13,0,45,215,0,169,0,0,0,35,0,0,226,0,43,0,36,0,0,0,6,0,15,0,119,2,0,9,0,0,0
Goodware,0,0,6,2,0,110,0,61,2,1,0,0,0,0,0,0,0,1,0,0,511,0,2,1,8,0,0,0,0,0,121,0,223,3,81,0,0,55,216,0,0,0,0,0,0,32,15,0,2,20,0,0,0,0,73,0,0,78,7,1,9,0,0,0
Ransomware,0,0,14,1,0,0,3,0,1,1,6,35,0,0,0,0,0,1,2,9,672,0,12,1,0,0,0,0,0,113,143,0,48,0,151,53,0,24,66,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,1,11,13,2,0,0,0,0
Goodware,0,0,1,0,20,58,39,0,2,1,0,16,15,0,0,0,0,0,0,5,355,0,18,1,4,0,2,0,0,38,298,0,111,1,300,0,425,0,0,0,0,0,0,8,0,152,0,0,2,45,0,0,4,13,22,12,4,77,28,1,0,0,0,0
Goodware,0,0,9,23,22,4,0,144,3,1,16,28,1,0,0,0,0,3,0,7,337,2,0,0,0,0,3,0,0,187,0,0,0,19,170,15,46,97,139,0,0,0,0,11,0,15,0,11,3,0,0,0,12,10,24,41,4,18,2,0,0,0,0,0
Ransomware,0,0,8,0,4,0,5,78,0,0,0,0,0,0,0,0,0,3,3,0,374,1,0,3,3,0,1,1,0,96,228,1,0,2,107,0,461,33,101,0,0,0,559,9,0,99,5,95,1,0,0,0,0,0,0,0,5,81,10,0,11,0,0,0
Goodware,0,0,12,1,16,207,17,100,0,1,10,3,0,0,0,0,0,2,4,2,380,0,8,1,1,0,0,1,0,0,398,0,0,5,0,66,744,55,0,0,0,0,292,0,0,0,0,49,0,45,0,0,0,6,57,0,7,0,0,1,6,0,0,0
Ransomware,0,0,21,18,22,181,0,0,4,2,6,4,52,0,0,0,0,1,6,6,185,0,17,1,2,0,0,0,0,0,0,0,0,8,0,51,1004,21,0,0,0,0,315,0,0,41,8,38,0,40,0,0,5,7,2,0,6,22,20,2,6,0,0,0
Goodware,0,0,22,0,0,307,0,45,0,0,3,19,0,0,0,0,0,4,7,8,0,0,6,1,0,0,0,0,0,76,259,0,0,4,31,193,0,2,0,0,0,0,0,0,0,259,0,5,0,0,0,0,4,7,3,0,0,0,17,0,3,0,0,0
Ransomware,0,0,0,8,0,138,22,115,2,0,6,23,0,0,0,0,0,0,3,7,732,0,0,0,0,0,0,1,0,244,388,0,0,9,0,176,337,0,0,0,0,0,292,8,0,260,16,0,0,0,0,0,0,10,0,46,0,37,13,0,9,0,0,0
Ransomware,0,0,10,0,0,0,0,0,5,0,3,0,89,0,0,0,0,0,8,5,216,0,1,2,3,0,2,1,0,0,146,0,12,11,106,115,0,0,0,0,0,0,734,13,0,96,0,0,0,0,0,0,14,0,0,23,0,0,13,1,6,0,0,0
Ransomware,0,0,0,0,119,190,46,0,2,0,7,0,0,0,0,0,0,0,0,3,143,0,9,2,3,0,1,0,2,48,325,0,0,6,16,120,433,19,58,0,0,1,0,3,0,0,0,17,0,30,0,0,0,0,27,24,0,0,19,0,17,0,0,0
Goodware,0,0,8,42,0,382,19,7,2,0,3,13,109,0,0,0,0,0,0,10,0,2,8,2,1,0,1,1,0,0,0,0,15,3,51,0,755,80,65,0,0,0,502,0,0,54,19,16,3,40,0,0,17,0,0,16,9,94,34,2,0,0,0,0
Goodware,0,0,1,7,0,177,0,108,0,0,22,13,0,0,0,0,0,2,1,7,138,1,0,1,3,0,1,0,7,276,14,0,0,13,113,0,331,0,0,0,0,0,0,3,0,135,5,21,3,0,0,0,22,0,15,0,0,100,22,1,23,0,0,0
Ransomware,0,0,4,0,46,0,10,0,0,0,13,25,0,0,0,0,0,1,0,7,0,2,0,0,4,0,0,1,0,0,692,0,0,13,9,0,2,54,131,0,0,0,0,0,0,41,0,0,0,0,0,0,6,2,25,35,5,33,0,0,28,0,0,0
Ransomware,0,0,20,20,0,16,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,2,1,0,124,316,0,27,7,0,0,399,0,14,0,0,1,84,0,0,222,0,9,0,0,0,0,0,0,58,0,0,38,0,1,0,0,0,0
Goodware,0,0,0,0,56,0,0,134,3,1,9,21,17,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,56,0,0,81,5,104,102,87,0,19,0,0,0,523,22,0,121,10,41,0,6,0,0,0,0,42,42,9,40,11,2,0,0,0,0
Ransomware,0,0,11,6,51,103,8,31,0,0,9,6,55,0,0,0,0,2,3,1,77,0,14,0,2,0,0,2,3,27,330,0,121,24,0,288,0,43,0,0,0,0,497,3,0,126,0,0,1,35,0,0,0,6,48,1,0,10,2,0,31,0,0,0
Goodware,0,0,0,4,0,0,16,0,2,0,16,22,0,0,0,0,0,1,7,5,613,0,10,0,4,0,0,2,2,6,326,0,174,1,83,43,0,92,31,0,0,0,120,0,0,70,0,135,0,0,0,0,8,8,5,3,3,102,0,0,26,0,0,0
Ransomware,0,0,2,0,0,14,8,0,0,0,5,0,0,0,0,0,0,0,0,8,10,0,7,0,6,0,0,2,0,139,214,0,64,9,109,92,271,151,0,0,0,2,1102,5,0,194,0,16,0,40,0,0,9,7,9,0,13,32,14,0,0,0,0,0
Ransomware,0,0,14,0,19,0,31,36,5,0,14,6,0,0,0,0,0,0,7,0,214,1,12,3,4,0,3,0,8,148,21,0,0,3,0,0,155,0,30,0,0,0,236,15,0,0,0,85,0,8,0,0,18,2,0,58,0,39,25,0,1,0,0,0
Ransomware,0,0,0,32,57,62,0,0,0,0,9,6,8,0,0,0,0,0,1,7,58,0,19,0,0,0,0,0,0,247,0,0,115,1,210,0,445,0,193,0,0,0,585,0,0,0,0,0,2,0,0,0,0,0,8,42,5,0,0,2,30,0,0,0
Goodware,0,0,14,17,8,0,15,114,0,1,20,22,54,0,0,0,0,1,0,0,563,0,0,0,0,0,0,1,1,168,0,0,12,1,0,49,428,28,184,0,0,0,0,16,0,103,37,23,1,0,0,0,0,0,0,13,6,0,45,1,0,0,0,0
Ransomware,0,0,16,9,97,238,8,0,1,1,11,7,55,0,0,1,0,0,1,3,427,1,9,1,0,0,0,1,3,0,350,0,84,0,0,0,268,0,0,0,0,0,1271,0,0,0,0,0,0,19,0,0,0,0,83,1,0,13,12,2,0,0,0,0
Ransomware,0,0,0,0,13,0,15,51,0,0,13,7,129,0,0,0,0,0,1,10,624,0,8,1,0,0,0,0,5,108,85,0,0,14,17,0,97,11,316,0,0,0,0,6,0,0,42,0,0,16,0,0,10,12,9,20,0,16,0,1,0,0,0,0
Goodware,0,0,2,34,101,220,21,24,3,0,1,0,0,0,0,0,0,0,0,4,70,0,7,2,3,0,1,1,3,0,204,1,47,13,39,94,136,45,129,0,0,0,0,0,0,219,19,0,0,18,0,0,7,0,61,0,4,64,23,2,13,0,0,0
Ransomware,0,0,10,0,117,212,0,0,0,0,0,0,4,0,0,0,0,2,6,3,343,1,34,1,2,0,0,0,2,0,70,0,0,0,70,0,519,35,58,0,0,0,0,11,0,0,0,0,1,20,0,0,4,0,0,65,0,0,0,1,9,0,0,0
Goodware,0,0,3,23,0,279,16,88,2,0,0,18,21,0,0,0,0,0,6,2,632,3,0,1,4,0,1,1,0,140,0,1,153,18,111,119,295,13,0,0,0,0,0,4,0,165,0,25,0,37,0,0,14,8,22,0,0,39,2,1,30,0,0,0
Goodware,0,0,0,0,1,58,27,0,2,0,12,4,54,0,0,0,0,0,9,8,0,3,12,0,0,0,1,0,9,237,456,1,0,3,38,250,345,71,100,0,0,0,83,2,0,54,31,8,1,0,0,0,0,7,0,31,0,119,13,0,30,0,0,0
Goodware,0,0,5,0,0,0,0,5,0,0,19,30,0,0,0,0,2,2,4,10,0,2,22,3,2,0,4,0,0,243,253,0,138,5,115,22,862,30,0,0,0,0,1199,0,0,148,29,0,3,22,0,0,7,10,14,64,0,83,31,1,22,0,0,0
Goodware,0,0,5,0,9,182,1,97,1,1,0,0,45,0,0,0,1,0,1,9,113,4,27,0,2,8,5,0,3,142,0,1,164,3,306,166,779,6,178,0,0,0,123,1,0,375,0,58,0,17,0,0,5,7,7,26,9,91,32,0,31,0,0,0
Ransomware,0,0,0,0,0,0,3,0,0,0,0,13,36,0,0,0,0,0,5,9,0,1,13,2,2,0,3,0,3,235,0,0,138,11,10,0,0,87,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,28,0,2,32,24,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,89,1,1,0,21,0,0,0,0,0,0,1,0,630,1,13,0,6,0,0,0,0,0,265,0,40,18,111,0,0,37,368,0,0,0,0,0,0,0,0,67,3,18,0,0,1,9,0,24,15,0,12,0,11,0,0,0
Ransomware,0,0,1,11,55,16,12,0,0,1,0,0,28,0,0,0,0,0,4,0,0,0,5,0,0,0,0,2,0,295,0,0,0,13,0,90,0,0,79,0,0,0,268,0,0,0,9,16,1,0,0,0,16,10,34,51,3,52,28,1,0,0,0,0
Ransomware,0,0,2,0,0,73,0,0,0,0,0,13,76,0,0,0,0,5,0,4,181,0,14,3,0,0,5,1,0,168,0,0,86,7,222,5,0,0,286,0,0,0,663,18,0,0,4,47,0,33,0,0,5,0,0,14,7,49,0,0,14,0,0,0
Goodware,0,0,12,3,3,195,0,0,2,0,8,24,34,0,0,0,0,0,0,2,450,0,9,0,0,0,0,0,7,133,142,0,0,0,295,0,175,114,147,0,0,0,0,7,0,361,25,26,3,14,0,0,2,4,0,6,3,0,30,0,0,0,0,0
Goodware,0,0,8,0,16,229,56,135,2,0,6,11,0,0,0,0,0,0,1,0,60,0,10,0,0,0,2,0,0,127,255,0,39,0,19,50,786,0,0,0,0,1,0,2,0,22,0,55,0,0,0,0,2,7,45,58,1,41,24,1,6,0,0,0
Goodware,0,0,3,0,0,175,15,141,0,0,14,0,68,0,0,0,0,0,0,0,414,1,2,1,0,0,0,0,3,0,0,0,0,7,87,56,82,0,0,0,0,0,236,17,0,0,4,29,2,27,0,0,15,0,82,16,0,70,0,1,3,0,0,0
Goodware,0,0,4,3,0,211,13,25,3,1,0,21,135,0,0,0,0,0,3,5,100,4,0,2,4,0,1,0,4,176,0,0,64,5,169,52,0,204,350,0,0,0,0,16,0,0,6,29,0,28,0,0,10,10,25,15,1,32,0,0,0,0,0,0
Goodware,0,0,13,0,0,180,15,11,2,0,8,2,58,0,0,0,2,1,0,13,0,1,12,0,4,0,0,0,0,260,296,0,117,10,22,62,650,68,72,0,0,0,0,7,0,215,0,4,3,8,0,0,0,3,58,32,15,87,41,0,0,0,0,0
Ransomware,0,0,14,0,0,0,9,139,4,0,5,0,8,0,0,0,0,4,4,0,0,1,12,0,0,0,2,1,3,19,87,0,146,0,0,0,236,8,0,0,0,0,742,0,0,0,25,47,1,28,0,0,0,13,33,9,0,0,21,0,1,0,0,0
Goodware,0,0,7,0,54,38,0,0,0,1,0,0,70,0,0,0,0,0,4,7,403,0,0,0,4,0,0,1,1,98,0,1,47,22,0,199,333,36,97,0,0,0,605,16,0,70,20,0,4,9,0,0,11,0,23,62,11,65,0,3,0,0,0,0
Ransomware,0,0,20,12,42,168,20,72,0,0,0,37,100,0,0,0,0,0,1,1,214,0,0,0,1,0,0,0,0,108,250,0,0,23,126,0,228,0,0,0,0,0,688,0,0,103,12,0,2,24,0,0,0,6,88,20,0,3,1,0,15,0,0,0
Ransomware,0,0,0,5,46,4,0,0,1,0,16,0,145,0,0,0,0,0,1,0,0,0,12,1,0,0,0,0,0,0,313,0,29,2,111,0,0,50,0,0,0,1,293,7,0,0,5,19,1,40,0,0,7,0,14,0,3,0,0,3,0,0,0,0
Goodware,0,0,0,18,0,247,12,68,1,1,0,0,50,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,1,105,164,0,98,0,0,0,240,58,113,0,0,0,0,0,0,201,0,33,1,42,0,0,11,0,32,52,9,97,32,2,26,0,0,0
Goodware,0,0,19,32,0,151,26,24,0,1,0,16,184,0,0,0,0,0,0,19,308,1,12,1,4,0,3,0,5,55,0,0,214,16,0,101,425,64,79,0,0,1,0,0,0,0,0,74,2,19,0,0,5,2,82,0,1,62,30,2,8,0,0,0
Ransomware,0,0,1,27,0,0,5,0,0,0,2,5,0,0,0,0,0,0,0,2,261,2,7,1,2,0,0,0,0,0,205,1,65,15,196,144,479,113,244,0,0,0,0,4,0,0,4,0,0,24,0,0,0,5,0,3,2,56,6,0,0,0,0,0
Goodware,0,0,21,4,43,79,0,0,2,1,0,0,204,0,0,0,0,0,2,9,0,0,11,1,3,0,0,0,7,130,375,0,58,3,184,0,458,97,124,0,0,0,0,14,0,467,1,0,1,0,0,0,4,0,21,34,0,42,3,1,16,0,0,0
Goodware,0,0,2,10,0,0,13,99,2,1,0,1,78,0,0,0,0,0,0,0,0,6,3,0,3,0,4,0,0,219,309,0,0,17,33,0,365,0,310,0,0,1,96,8,0,0,0,0,1,46,0,0,0,0,46,86,0,43,18,2,29,0,0,0
Goodware,0,0,14,17,0,0,0,78,5,1,1,27,14,0,0,0,0,1,0,1,380,0,24,2,3,0,1,0,4,42,0,0,255,8,115,77,1,112,207,0,0,0,0,5,0,342,0,0,1,50,0,0,0,12,87,49,11,42,4,0,16,0,0,0
Goodware,0,0,16,5,0,220,0,0,0,2,21,0,0,0,0,0,0,1,7,0,595,0,1,0,2,0,0,1,0,57,300,0,0,15,106,101,474,0,129,0,0,0,741,0,0,0,14,40,1,20,0,0,0,0,27,0,0,142,4,2,0,0,0,0
Goodware,0,0,0,0,28,146,10,77,2,1,0,0,0,0,0,0,0,3,0,3,293,0,4,0,3,0,0,1,1,69,0,0,0,4,11,0,425,0,0,0,0,1,0,3,0,98,25,25,0,29,0,0,13,7,6,80,0,76,13,0,4,0,0,0
Goodware,0,0,1,5,6,309,3,149,0,0,0,12,0,0,0,0,0,0,0,8,0,0,16,0,5,0,1,0,4,210,0,0,111,8,485,0,843,83,0,0,0,0,0,3,0,0,0,66,2,0,0,0,16,6,18,0,0,119,8,1,4,0,0,0
Goodware,0,0,0,23,27,213,41,0,2,1,14,20,101,0,0,0,0,2,5,8,235,0,15,0,4,0,2,0,6,0,0,0,100,19,0,6,58,0,50,0,0,0,767,16,0,31,30,18,0,31,0,0,19,1,21,10,2,64,11,0,0,0,0,0
Ransomware,0,0,19,0,35,0,2,104,2,0,1,21,8,0,0,0,0,0,0,4,265,0,0,0,2,0,0,0,3,0,465,1,109,0,153,62,314,77,0,0,0,0,394,0,0,269,5,22,3,12,0,0,0,0,0,89,0,63,21,0,27,0,0,0
Ransomware,0,0,5,0,0,90,32,250,1,0,6,6,0,0,0,0,0,2,2,0,541,0,16,0,3,0,4,0,6,89,142,0,0,16,75,193,597,101,273,0,0,1,429,3,0,123,25,24,0,8,0,0,0,8,9,4,2,12,24,0,32,0,0,0
Goodware,0,0,24,26,0,139,0,193,0,0,14,25,13,0,0,0,0,0,0,0,0,0,14,1,3,0,0,0,11,129,0,0,108,5,228,150,233,40,32,0,0,0,0,5,0,108,30,0,0,17,0,0,5,8,66,26,10,77,8,1,21,0,0,0
Ransomware,0,0,0,0,0,0,20,0,0,1,1,0,53,0,0,0,0,0,0,6,22,5,1,1,1,0,0,1,0,161,0,1,0,13,221,108,333,101,0,0,0,0,672,0,0,76,31,30,2,0,0,0,5,0,27,0,0,0,8,0,0,0,0,0
Goodware,0,0,0,23,0,240,0,31,0,1,3,29,29,0,0,0,0,2,5,6,698,2,0,0,1,0,0,0,2,75,0,1,23,21,23,2,0,144,133,0,0,0,0,11,0,240,5,0,2,44,0,0,0,0,0,57,0,24,0,0,7,0,0,0
Goodware,0,0,28,11,0,0,0,62,2,1,7,25,110,0,0,0,0,3,6,6,309,1,15,1,6,0,0,0,4,79,423,0,27,8,90,0,703,88,74,0,0,0,0,3,0,277,31,0,1,0,0,0,0,3,1,59,0,43,35,0,15,0,0,0
Goodware,0,0,0,12,0,237,16,69,0,1,0,11,0,0,0,0,0,1,1,0,346,3,4,1,0,0,1,0,0,307,0,0,99,10,0,110,505,42,123,0,0,0,249,18,0,164,0,51,0,0,0,0,0,0,0,31,15,53,0,1,10,0,0,0
Ransomware,0,0,6,0,0,173,12,154,0,0,0,0,0,0,0,0,0,0,2,0,571,0,0,1,1,0,1,1,0,241,116,0,37,11,298,8,667,12,0,0,0,0,23,12,0,177,23,50,2,19,0,0,3,0,22,0,2,0,29,0,6,0,0,0
Goodware,0,0,0,0,23,144,14,45,2,1,0,14,102,0,0,0,1,0,1,0,555,6,0,2,1,0,1,1,1,111,115,1,0,18,77,0,394,99,44,0,0,0,499,17,0,275,5,0,0,0,0,0,14,9,0,0,0,4,0,0,6,0,0,0
Goodware,0,0,8,3,0,87,0,67,2,1,18,24,0,0,0,0,0,0,2,1,0,0,0,1,3,0,0,2,0,362,0,1,113,15,4,215,282,0,71,0,0,0,942,2,0,403,15,38,0,26,0,0,15,1,39,0,0,37,40,0,3,0,0,0
Ransomware,0,0,0,0,9,0,38,71,0,1,2,0,64,0,0,0,0,0,0,0,529,3,8,0,0,0,4,0,0,149,270,0,0,0,28,2,75,0,0,0,0,0,0,0,0,132,0,4,0,11,0,0,12,0,54,0,0,30,0,0,0,0,0,0
Goodware,0,0,0,17,0,0,8,51,0,1,2,3,127,0,0,0,0,0,0,1,333,0,0,1,4,0,0,0,4,85,120,0,41,20,0,0,28,110,0,0,0,1,399,3,0,158,15,0,0,46,0,0,1,3,48,11,2,0,0,0,3,0,0,0
